Tokens,Tags,Polarities
"['First', 'of', 'all', 'this', 'place', 'is', 'not', 'romantic', 'as', 'claimed', 'by', 'Citysearch', 's', 'editorial', 'review']","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['The', 'second', 'you', 'walk', 'through', 'the', 'heavy', 'vault', 'like', 'door', 'with', 'people', 'anticipating', 'your', 'arrival', 'you', 'get', 'the', 'sense', 'that', 'you', 'are', 'going', 'to', 'have', 'the', 'dining', 'ride', 'of', 'a', 'lifetime']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['Such', 'more', 'reasonably', 'prices', 'too']","[0, 0, 0, 1, 0, 0]","[-1, -1, -1, 2, -1, -1]"
"['The', 'food', 'was', 'not', 'very', 'taste', 'the', 'portions', 'were', 'tiny', 'even', 'for', 'such', 'a', 'high', 'quality', 'restaurant']","[0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['The', 'food', 'was', 'not', 'very', 'taste', 'the', 'portions', 'were', 'tiny', 'even', 'for', 'such', 'a', 'high', 'quality', 'restaurant']","[0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['Why', 'make', 'a', 'reservation', 'if', 'you', 'are', 'it', 'going', 'to', 'keep', 'it']","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['The', 'Had', 'That', 'is', 'excellent', 'here', 'as', 'well']","[0, 1, 2, 0, 0, 0, 0, 0, 0, 0]","[-1, 2, 2, -1, -1, -1, -1, -1, -1, -1]"
"['I', 'do', 'not', 'recommend', 'lunch', 'special', 'just', 'because', 'it', 'taste', 'the', 'same', 'with', 'other', 'regular', 'chinese', 'restaurant']","[0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['He', 'marked', 'on', 'the', 'block', 'of', 'Nina', 's', 'the', 'place', 'looked', 'nice', 'with', 'people', 'obviously', 'enjoying', 'their', 'pizzas']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['He', 'marked', 'on', 'the', 'block', 'of', 'Nina', 's', 'the', 'place', 'looked', 'nice', 'with', 'people', 'obviously', 'enjoying', 'their', 'pizzas']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2, -1]"
"['The', 'food', 'is', 'o.k', 'but', 'not', 'any', 'better', 'than', 'what', 'you', 'get', 'at', 'a', 'good', 'neighborhood', 'restaurant']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['He', 'had', 'the', 'pot-sticks', 'which', 'were', 'great', 'and', 'a', 'temper', 'dish', 'that', 'was', 'great']","[0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0]","[-1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['He', 'had', 'the', 'pot-sticks', 'which', 'were', 'great', 'and', 'a', 'temper', 'dish', 'that', 'was', 'great']","[0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, 2, 2, -1, -1, -1, -1]"
"['I', 'think', 'the', 'stuff', 'was', 'better', 'than', 'Kidney']","[0, 0, 0, 1, 0, 0, 0, 0, 0]","[-1, -1, -1, 2, -1, -1, -1, -1, -1]"
"['While', 'the', '20', 'entree', 'range', 'is', 'not', 'overlay', 'expensive', 'in', 'New', 'Work', 'City', 'there', 'is', 'definitely', 'better', 'food', 'in', 'that', 'range', 'and', 'so', 'Sapphire', 'despite', 'it', 's', 'lovely', 'atmosphere', 'will', 'most', 'likely', 'not', 'be', 'a', 'restaurant', 'to', 'which', 'I', 'will', 'return']","[0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['While', 'the', '20', 'entree', 'range', 'is', 'not', 'overlay', 'expensive', 'in', 'New', 'Work', 'City', 'there', 'is', 'definitely', 'better', 'food', 'in', 'that', 'range', 'and', 'so', 'Sapphire', 'despite', 'it', 's', 'lovely', 'atmosphere', 'will', 'most', 'likely', 'not', 'be', 'a', 'restaurant', 'to', 'which', 'I', 'will', 'return']","[0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['While', 'the', '20', 'entree', 'range', 'is', 'not', 'overlay', 'expensive', 'in', 'New', 'Work', 'City', 'there', 'is', 'definitely', 'better', 'food', 'in', 'that', 'range', 'and', 'so', 'Sapphire', 'despite', 'it', 's', 'lovely', 'atmosphere', 'will', 'most', 'likely', 'not', 'be', 'a', 'restaurant', 'to', 'which', 'I', 'will', 'return']","[0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, 2, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['Say', 'is', 'without', 'a', 'doubt', 'one', 'of', 'the', 'best', 'values', 'for', 'authentic', 'French', 'food', 'in', 'NYC']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2, 2, -1, -1, -1]"
"['Well', 'their', 'delivered', 'take', 'for', 'ever', 'and', 'the', 'food', 'is', 'usually', 'cold']","[0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[-1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['Well', 'their', 'delivered', 'take', 'for', 'ever', 'and', 'the', 'food', 'is', 'usually', 'cold']","[0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1]"
"['The', 'staff', 'is', 'no', 'nonsense']","[0, 1, 0, 0, 0, 0]","[-1, 2, -1, -1, -1, -1]"
"['And', 'really', 'large', 'portions']","[0, 0, 0, 1, 0]","[-1, -1, -1, 2, -1]"
"['His', 'is', 'a', 'great', 'That', 'restaurant', 'with', 'a', 'very', 'friendly', 'staff']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2, -1]"
"['I', 'ordered', 'the', 'smoked', 'salmon', 'and', 'roe', 'appetite', 'and', 'it', 'was', 'off', 'flavor']","[0, 0, 0, 1, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, 0, 0, 0, 0, 0, -1, -1, -1, -1, -1, -1]"
"['He', 'went', 'here', 'for', 'lunch', 'a', 'couple', 'of', 'weeks', 'ago', 'on', 'a', 'Saturday', 'and', 'I', 'was', 'thoroughly', 'impressed', 'with', 'the', 'food']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[-1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['He', 'went', 'here', 'for', 'lunch', 'a', 'couple', 'of', 'weeks', 'ago', 'on', 'a', 'Saturday', 'and', 'I', 'was', 'thoroughly', 'impressed', 'with', 'the', 'food']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2, -1]"
"['I', 'recommend', 'the', 'garlic', 'shrimp', 'oka', 'LRB', 'bind', 'RRB', 'and', 'anything', 'with', 'lamb']","[0, 0, 0, 1, 2, 0, 1, 2, 2, 2, 0, 0, 0, 0, 1, 0]","[-1, -1, -1, 2, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['I', 'recommend', 'the', 'garlic', 'shrimp', 'oka', 'LRB', 'bind', 'RRB', 'and', 'anything', 'with', 'lamb']","[0, 0, 0, 1, 2, 0, 1, 2, 2, 2, 0, 0, 0, 0, 1, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2, -1]"
"['I', 'recommend', 'the', 'garlic', 'shrimp', 'oka', 'LRB', 'bind', 'RRB', 'and', 'anything', 'with', 'lamb']","[0, 0, 0, 1, 2, 0, 1, 2, 2, 2, 0, 0, 0, 0, 1, 0]","[-1, -1, -1, -1, -1, -1, 2, 2, 2, 2, -1, -1, -1, -1, -1, -1]"
"['Is', 'we', 'were', 'leaving', 'the', 'couple', 'standing', 'by', 'the', 'door', 'said', 'to', 'another', 'waiter', 'we', 're', 'not', 'in', 'a', 'hurry']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['The', 'menu', 'was', 'impressive', 'with', 'selections', 'ranging', 'from', 'a', 'burgher', 'to', 'speak', 'to', 'escargot']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0]","[-1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['The', 'menu', 'was', 'impressive', 'with', 'selections', 'ranging', 'from', 'a', 'burgher', 'to', 'speak', 'to', 'escargot']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1]"
"['The', 'menu', 'was', 'impressive', 'with', 'selections', 'ranging', 'from', 'a', 'burgher', 'to', 'speak', 'to', 'escargot']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1]"
"['The', 'menu', 'was', 'impressive', 'with', 'selections', 'ranging', 'from', 'a', 'burgher', 'to', 'speak', 'to', 'escargot']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1]"
"['In', 'fact', 'two', 'people', 'could', 'really', 'share', 'one', 'plate']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, 2, -1]"
"['The', 'food', 'is', 'great', 'and', 'authentic']","[0, 1, 0, 0, 0, 0, 0]","[-1, 2, -1, -1, -1, -1, -1]"
"['Good', 'for', 'casual', 'dinner', 'with', 'jeans', 'and', 'speakers']","[0, 0, 1, 2, 0, 0, 0, 0, 0]","[-1, -1, 2, 2, -1, -1, -1, -1, -1]"
"['Anyway', 'the', 'food', 'is', 'good', 'the', 'price', 'is', 'right', 'and', 'they', 'have', 'a', 'decent', 'wine', 'list']","[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0]","[-1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['Anyway', 'the', 'food', 'is', 'good', 'the', 'price', 'is', 'right', 'and', 'they', 'have', 'a', 'decent', 'wine', 'list']","[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['Anyway', 'the', 'food', 'is', 'good', 'the', 'price', 'is', 'right', 'and', 'they', 'have', 'a', 'decent', 'wine', 'list']","[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2, 2, -1]"
"['Prices', 'are', 'higher', 'to', 'dine', 'in', 'and', 'their', 'chicken', 'tibia', 'marshal', 'is', 'quite', 'good']","[1, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0]","[0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['Prices', 'are', 'higher', 'to', 'dine', 'in', 'and', 'their', 'chicken', 'tibia', 'marshal', 'is', 'quite', 'good']","[1, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, 2, 2, 2, -1, -1, -1, -1]"
"['His', 'place', 'has', 'many', 'different', 'style', 'of', 'penza', 'and', 'they', 'are', 'all', 'amazing']","[0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, 2, 2, 2, -1, -1, -1, -1, -1, -1]"
"['The', 'photo', 'of', 'the', 'restaurant', 'in', 'its', 'web', 'site', 'are', 'way', 'better', 'than', 'the', 'real', 'look']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1]"
"['The', 'food', 'was', 'louse', 'too', 'sweet', 'or', 'too', 'salt', 'and', 'the', 'portions', 'tiny']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[-1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['The', 'food', 'was', 'louse', 'too', 'sweet', 'or', 'too', 'salt', 'and', 'the', 'portions', 'tiny']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1]"
"['But', 'the', 'coronet', 'rice', 'was', 'good']","[0, 0, 1, 2, 0, 0, 0]","[-1, -1, 2, 2, -1, -1, -1]"
"['It', 'took', 'them', '25', 'minutes', 'to', 'bring', 'our', 'appetite']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, 1, -1]"
"['The', 'food', 'was', 'great']","[0, 1, 0, 0, 0]","[-1, 2, -1, -1, -1]"
"['Hair', 'you', 'food', 'with', 'the', 'excellent', 'bees', 'on', 'tap', 'or', 'their', 'well', 'prices', 'wine', 'list']","[0, 0, 1, 0, 0, 0, 1, 2, 2, 0, 0, 0, 1, 1, 2, 0]","[-1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['Hair', 'you', 'food', 'with', 'the', 'excellent', 'bees', 'on', 'tap', 'or', 'their', 'well', 'prices', 'wine', 'list']","[0, 0, 1, 0, 0, 0, 1, 2, 2, 0, 0, 0, 1, 1, 2, 0]","[-1, -1, -1, -1, -1, -1, 2, 2, 2, -1, -1, -1, -1, -1, -1, -1]"
"['Hair', 'you', 'food', 'with', 'the', 'excellent', 'bees', 'on', 'tap', 'or', 'their', 'well', 'prices', 'wine', 'list']","[0, 0, 1, 0, 0, 0, 1, 2, 2, 0, 0, 0, 1, 1, 2, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2, 2, -1]"
"['Hair', 'you', 'food', 'with', 'the', 'excellent', 'bees', 'on', 'tap', 'or', 'their', 'well', 'prices', 'wine', 'list']","[0, 0, 1, 0, 0, 0, 1, 2, 2, 0, 0, 0, 1, 1, 2, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1]"
"['Of', 'you', 'like', 'your', 'music', 'blasted', 'and', 'the', 'system', 'is', 'not', 'that', 'great', 'and', 'if', 'you', 'want', 'to', 'pay', 'at', 'least', '100', 'dollar', 'bottle', 'minimum', 'then', 'you', 'll', 'love', 'it', 'here']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['Of', 'you', 'like', 'your', 'music', 'blasted', 'and', 'the', 'system', 'is', 'not', 'that', 'great', 'and', 'if', 'you', 'want', 'to', 'pay', 'at', 'least', '100', 'dollar', 'bottle', 'minimum', 'then', 'you', 'll', 'love', 'it', 'here']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, -1, -1, -1, -1, -1, -1, -1]"
"['All', 'of', 'my', 'co-workers', 'stated', 'that', 'the', 'food', 'was', 'amazing', 'and', 'wondered', 'why', 'they', 'had', 'it', 'heard', 'about', 'this', 'place']","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['Metrazur', 'has', 'a', 'beautiful', 'spot', 'overlooking', 'the', 'main', 'terminal']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, 2, -1, -1, -1, -1, -1]"
"['Friendly', 'staff', 'that', 'actually', 'let', 'us', 'you', 'enjoy', 'your', 'meal', 'and', 'the', 'company', 'you', 're', 'with']","[0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[-1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['Friendly', 'staff', 'that', 'actually', 'let', 'us', 'you', 'enjoy', 'your', 'meal', 'and', 'the', 'company', 'you', 're', 'with']","[0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1]"
"['The', 'restaurant', 'is', 'rather', 'small', 'but', 'we', 'were', 'lucky', 'to', 'get', 'a', 'table', 'quickly']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2, -1, -1]"
"['Quality', 'of', 'food', 'is', 'excellent', 'and', 'price', 'is', 'cheap', 'stick', 'to', 'pork', 'fish', 'chicken', 'lamb', 'and', 'vegetables']","[1, 2, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0]","[2, 2, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['Quality', 'of', 'food', 'is', 'excellent', 'and', 'price', 'is', 'cheap', 'stick', 'to', 'pork', 'fish', 'chicken', 'lamb', 'and', 'vegetables']","[1, 2, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0]","[-1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['Quality', 'of', 'food', 'is', 'excellent', 'and', 'price', 'is', 'cheap', 'stick', 'to', 'pork', 'fish', 'chicken', 'lamb', 'and', 'vegetables']","[1, 2, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['Quality', 'of', 'food', 'is', 'excellent', 'and', 'price', 'is', 'cheap', 'stick', 'to', 'pork', 'fish', 'chicken', 'lamb', 'and', 'vegetables']","[1, 2, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1]"
"['Quality', 'of', 'food', 'is', 'excellent', 'and', 'price', 'is', 'cheap', 'stick', 'to', 'pork', 'fish', 'chicken', 'lamb', 'and', 'vegetables']","[1, 2, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1]"
"['Quality', 'of', 'food', 'is', 'excellent', 'and', 'price', 'is', 'cheap', 'stick', 'to', 'pork', 'fish', 'chicken', 'lamb', 'and', 'vegetables']","[1, 2, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1]"
"['Quality', 'of', 'food', 'is', 'excellent', 'and', 'price', 'is', 'cheap', 'stick', 'to', 'pork', 'fish', 'chicken', 'lamb', 'and', 'vegetables']","[1, 2, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2, -1]"
"['The', 'place', 'is', 'a', 'little', 'tight', 'and', 'on', 'a', 'cold', 'day', 'the', 'seating', 'by', 'the', 'entranceway', 'can', 'be', 'pretty', 'draft']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1]"
"['The', 'place', 'is', 'a', 'little', 'tight', 'and', 'on', 'a', 'cold', 'day', 'the', 'seating', 'by', 'the', 'entranceway', 'can', 'be', 'pretty', 'draft']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['The', 'appetizing', 'is', 'excellent', 'just', 'as', 'good', 'as', 'Labors', 'Warned', 'Greengrass', 'at', 'a', 'reasonable', 'price', 'LRB', 'if', 'bought', 'by', 'the', 'pound', 'RRB']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['The', 'appetizing', 'is', 'excellent', 'just', 'as', 'good', 'as', 'Labors', 'Warned', 'Greengrass', 'at', 'a', 'reasonable', 'price', 'LRB', 'if', 'bought', 'by', 'the', 'pound', 'RRB']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, -1]"
"['But', 'they', 'were', 'too', 'big', 'for', 'the', 'but']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, 1, -1]"
"['The', 'food', 'is', 'fresh', 'delicious', 'and', 'reasonably', 'prices']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[-1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['The', 'food', 'is', 'fresh', 'delicious', 'and', 'reasonably', 'prices']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, 2, -1]"
"['Age', 'stands', 'out', 'with', 'an', 'interesting', 'fusion', 'of', 'French', 'and', 'Indian', 'cooking']","[0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 2, 2, 0]","[-1, -1, -1, -1, -1, -1, 2, 2, 2, 2, 2, 2, -1]"
